2008_001433.jpg,1,22,264,400,29,21,293,370
2007_009446.jpg,15,47,252,298,117,43,352,403
2007_008084.jpg,111,212,233,365,142,206,259,419
2010_000216.jpg,59,71,266,174,84,132,273,254
2009_000709.jpg,35,215,246,467,56,120,252,393
2010_005129.jpg,167,173,227,313,137,163,206,340
2008_005300.jpg,26,58,467,323,1,83,452,330
2007_006553.jpg,160,219,351,486,108,151,289,428
2008_002205.jpg,1,62,453,319,-43,78,413,342
2011_001281.jpg,187,144,500,346,112,125,441,345
2008_001137.jpg,105,75,271,387,131,95,307,425
2008_004014.jpg,119,262,339,313,106,165,342,244
2010_005951.jpg,1,129,318,324,33,109,351,313
2010_004795.jpg,153,135,329,241,98,154,280,283
2008_008296.jpg,226,198,291,269,192,163,267,260
2009_004721.jpg,42,25,500,375,-23,15,469,394
2009_003054.jpg,129,175,500,233,94,155,416,233
2008_002710.jpg,68,157,439,281,50,111,420,279
2010_002551.jpg,98,81,500,373,16,68,448,358
2009_001684.jpg,150,61,454,268,58,138,361,355
2010_005108.jpg,1,41,414,325,-23,39,390,317
2008_008421.jpg,1,39,299,461,-44,9,238,482
2007_002198.jpg,118,106,426,177,12,82,496,296
2008_001882.jpg,142,44,307,469,101,69,273,512
2010_000195.jpg,280,105,449,251,121,110,309,269
2009_003804.jpg,125,96,335,442,60,43,298,451
2009_004417.jpg,222,187,411,304,128,131,333,247
2008_000666.jpg,165,85,227,203,127,109,203,242
2007_006449.jpg,2,15,500,367,32,-14,468,379
2011_001614.jpg,25,84,500,296,-2,63,474,293
2009_005141.jpg,97,12,316,333,43,39,314,373
2008_000860.jpg,109,176,401,235,-2,84,461,318
2009_001816.jpg,16,66,411,295,21,89,417,321
2007_006549.jpg,176,20,247,68,157,195,216,284
2007_008764.jpg,100,38,340,325,81,97,327,388
2009_000801.jpg,25,116,484,276,-8,80,432,260
2010_000628.jpg,148,213,312,293,121,148,298,246
2009_001332.jpg,13,78,489,219,24,108,483,255
2007_006615.jpg,1,49,345,375,99,41,411,424
2008_006065.jpg,133,74,367,256,102,105,334,303
2008_006528.jpg,112,72,324,350,104,54,334,327
2009_004904.jpg,168,145,363,202,141,118,327,186
2009_005089.jpg,121,271,201,324,188,162,281,249
2009_002521.jpg,94,61,186,430,116,39,228,427
2008_000567.jpg,103,51,412,289,45,44,335,295
2008_003885.jpg,129,47,444,308,104,61,385,347
2011_003184.jpg,152,1,499,375,112,-38,487,434
2011_000066.jpg,1,84,498,375,-47,77,434,372
2010_001331.jpg,23,97,306,343,30,71,365,332
2008_006877.jpg,373,202,500,251,153,154,272,226
2008_000630.jpg,92,155,174,411,122,105,209,395
2008_003913.jpg,70,91,301,427,17,37,296,427
2008_001821.jpg,38,65,335,375,63,44,399,413
2011_001754.jpg,121,24,358,317,-78,40,372,386
2009_000133.jpg,111,144,383,234,65,109,346,195
2011_000912.jpg,198,197,251,228,199,152,276,226
2010_002348.jpg,66,2,500,375,18,-4,497,426
2009_002594.jpg,190,118,267,258,189,110,279,263
2010_006034.jpg,1,83,499,272,-22,77,466,282
2008_000657.jpg,58,99,341,333,80,59,380,343
2010_005202.jpg,181,125,500,333,99,18,440,395
2008_003701.jpg,95,78,487,283,54,64,450,299
2009_004298.jpg,8,181,487,373,32,125,492,317
2009_004539.jpg,75,128,297,436,25,23,307,433
2008_004910.jpg,237,158,350,256,162,178,308,275
2010_001522.jpg,47,133,424,327,48,93,387,327
2009_000662.jpg,74,67,213,132,92,143,240,231
2008_008106.jpg,24,201,225,375,172,160,381,359
2008_004914.jpg,157,124,222,207,142,184,215,300
2011_002300.jpg,134,13,324,333,133,48,323,373
2010_002338.jpg,1,126,407,315,5,102,396,305
2011_003057.jpg,4,16,500,355,-21,3,504,383
2011_001434.jpg,1,7,500,321,-38,31,443,319
2010_004772.jpg,47,1,500,333,30,-6,488,377
2009_004730.jpg,16,119,467,181,28,182,437,265
2011_002685.jpg,1,1,499,375,-19,-16,478,381
2010_005932.jpg,304,71,456,313,113,93,302,324
